ID,Text,Valence,Arousal
T0348,在老師說明結束後，即使沒有回答關於健檢的問題，家屬也明顯能接受並表⽰理解治療⽅針，可⾒家屬雖然提出的問題直接講到健檢，但她也明瞭在外院歷年的健康檢查於本院的醫師來說也無法提供更多的判讀或解釋，更多的是⼀種對於病患現況的擔憂與迷惘，清楚淺顯的讓家屬了解並表達現有的情況 是有解決⽅法的，就能夠穩定家屬的情緒。,5.667000000000001,3.6
T0349,當下老師著重在說明⽬前病患在治療過程中的病情變化，在病理報告未知的情況下向家屬解釋接下來可能的治療走向，實際上病患⽬前最需要關注且積極處理的也是如此，想到這裡，我也算了解家屬提出關於例⾏性健檢的疑慮的原因，有時候家屬提出的疑慮不⼀定是要眼前的醫師給出答案，只是想要有個出⼝來發洩疑惑與負⾯的情緒，⽽情緒的表達不⼀定是個直述句，也可能是疑問句。,4.375,3.8
T0350,在會客時間，病患的家屬提到病患每年有做例⾏性的健康檢查，有很深的疑慮，為何病患會突然在肺部發現⼀個不⼩的腫瘤，並重複提到健檢醫師都說沒有問題，我在⼀旁旁聽的觀察是，家屬的表現還算情緒穩定且理性，⽽我當下的感受是有警覺性同時也是迷惘的，警覺是因為我認為接下來的病情解釋 如果不理想可能會影響到家屬對於醫療端的信任，甚⾄是後續的配合度；迷惘的部分是如果是我單獨⾯對家屬我也臨時想不出如何同時解答疑惑並穩定家屬的⼼情。,4.0,4.125
T0351,全家極盡資源想救這位病患遇到完全沒料想到的嚴重併發症 家人或主要照顧者承受很大精神壓力與經濟壓力 或許在等其他家屬到場見最後一面，護理師卻希望能趕在今日離院，時間對不上又沒有獲得充分溝通導致此誤解。,3.75,5.75
T0352,我可以怎麼做？ 嘗試了解家屬情緒： 家屬沒有料到病況這麼不樂觀，最後病人撒手人寰。,3.3,6.375
T0353,我的反應為何 護理師不可能這麼沒有同理心會想趕死者家屬回家，單聽家屬說詞並不可信，這其中一定有誤會必須解開。,4.375,4.3
T0354,護理師每天都有很多正事和雜事需要處理，今天他們願意撥空為你們能快速辦理好離院，真的應該要感謝和珍惜一下。,6.375,4.75
T0355,我的感受為何（使用情緒詞彙） 當下當然是為護理師的苦心感到不值，但因為被罵的不是我，沒有直接憤怒的情緒。,4.3,4.875
T0356,描述事件 一位病患因重症合併多重器官衰竭而死亡，護理師協助家屬執行後續行政作業，因體諒家屬經濟狀況而詢問是否要趕快在今天之內辦理完畢離院手續，這樣才不會再多一天的花費，被家屬誤以為是其實在催促他們離開，情緒激動無法接受，一直質疑醫療團隊的用心，且寫信至院長信箱控訴不合理待遇。,3.4,6.75
T0357,這兩周在 MICU 的實習雖然短短兩周，對我來說卻是一段非常寶貴的日子，過得非常的充實而快樂，也謝謝老師這兩周以來的教學！,7.875,6.875
T0358,而我認為安寧團隊的護理師也非常厲害，她在進行家庭的安寧會談時，總是能夠向家屬表達同理心，也會適時地運用一些肢體動作，同時也努力勸說家屬簽 DNR，讓我非常佩服！,6.125,5.1
T0359,卻不知道如何實際去運用，而在 ICU 常常要告知病人家屬壞消息，因此在這段期間觀摩了非常多次，老師在醫病溝通上總是能講解得很清楚，明確的告知病人目前的狀況可能不樂觀，同時也讓病人家屬感受到同理心，讓我學到非常多。,6.5,3.75
T0360,以往我們學到告知壞消息的技巧是SPIKES，也就是 Setting、Patient’s perception、information、 provide knowledge、Respond with empathy。,4.8,1.625
T0361,最特別的我覺得是中午的會客時間，聽老師對家屬的病情解釋，可以學到許多醫病溝通，其中我覺得在 ICU 最特別 的就是告知壞消息的部分。,4.625,5.0
T0362,這樣的教學模式我覺得比起直接上課會更讓人印象深刻，而上課的內容也讓我對重症醫學更加的了解，課程的主題都相當的實用，最令我印象深刻的是葉東奇老師幫我們上的輸血醫學的課，他設計了一個情境：在凌晨4點的 ICU，然後有不同狀況的病人，讓我們判斷該做什麼處置和該不該輸血，這堂課讓我獲益良多！,7.1,4.75
T0363,核心課程的部分，我很喜歡這樣的教學模式，也就是先讓我們在 e-learning 看影片預習，在上課的時候再針對不懂或是較艱深的地方講解，也常常會以互動的方式進行問答。,7.0,4.125
T0364,而未來當我成為了一名醫師，我會一直將這件事謹記在心，提醒自己要嘗試站在病人的角度思考，並且持續的將正確的醫療資訊推廣給民眾。,6.125,4.6
T0365,而關於他們口中「適當的治療」，我認為也是為畢竟一般民眾的對於醫療資訊沒有那麼的了解，對於 DNR等等的議題也較少關注，會以為所謂的安寧照護就是治療上的不作為，我人為這並不是他們的錯，而是需要醫療政策及一些醫療資訊的宣傳與衛教，讓正確的觀念普及，才能避免這樣的事情一直不斷的在發生。,5.1,3.75
T0366,且當人在情緒激動的時候，旁人的話難免會聽不進去，更何況這種關於生離死別的問題，短時間內肯定沒辦法好好的去吸收消化，才會導致病人家屬這樣的反應。,3.25,4.5
T0367,(4) 我可以怎麼做： 然而經過這次的事件，我後來深入的去思考，我應該嘗試去了解病人家屬的情緒，這位病人畢竟是初診斷，且才63歲年紀並不大，家屬肯定會對病人能夠痊癒抱有很大的希望。,5.375,4.9
T0368,不過如同前面所述，我的心情是十分無奈的。,4.3,3.2
T0369,而當老師邀請病人其他的兄弟姊妹一起來參與討論時，病人的姐姐卻以他們會更激動為理由拒絕了，這無疑是在醫病溝通上蒙上一層陰影，我們會希望所有的家屬都一起來參與討論，一起表達心中的想法，而不是看到家屬在遠方下指導棋，卻沒有親自來到現場與醫師溝通。,3.5,4.9
T0370,難道即使已經盡力治療了病人還是不幸去世，就不是適當的治療了嗎？,3.6,6.125
T0371,且家屬一直強調「做適當的治療」，難道家屬心中，「適當的治療」就是把病人救活嗎？,4.375,4.1
T0372,老師已經十分清楚的 向病人家屬講解病人目前的情況已經難以治癒，更遑論在張開眼睛和他們說話了。,4.75,2.875
T0373,當老師用委婉的方式告訴他們病 人恢復的機會已經不大，需要去思考簽 DNR 等等問題時，他們還是一直不肯去面對，只是一直自顧自的說，希望醫療團隊能夠 「做最適當的治療」，讓病人可以睜開眼睛，能夠再和他們說說話，病人的姐姐還強調，病人所有的兄弟姊妹也非常堅持，一定要這麼做，但當老師邀請病人其他的兄弟姐妹也一起來會談時， 病人的姐姐卻說：「他們來了也只會比我更激動而已！」而拒絕了這個請求。,3.875,7.0
T0374,因此 這時就要面臨要不要簽 DNR(Do-Not-Resuscitate)的問題，還有需不需要繼續幫他洗腎、當病人心跳停止時需不需要去做壓胸電擊等等的問題，都需要去面對。,5.125,3.5
T0375,(1) 描述事件： 一位 62 歲的病患姜先生，因為嚴重的肺炎入院，後來合併嚴重的敗血性休克，到最後已呼吸衰竭需要靠氣管內管維生，腎臟的狀況也已經非常糟糕，整體而言，能夠痊癒的機會已經不大。,4.5,3.625
T0376,雖然對於病患藥物服從性差而讓這麼多人為他傷心擔憂、也讓社會付出了這麼多成本，我還是不太能理解，但家屬的心情多少是能同理的，病患會有今天這樣得狀況對他們來說是非常快速而且在意料之外的，誰會想到一位64歲平時看起來也沒什麼大問題的男性，會這麼快就走到這樣的情形、他們甚至沒有和本人討論過若意外發生時他自己的相關意願，可見這位病患有可能走向死亡，對於現在的家屬而言根本想都沒想過，在這樣的心理狀態下遇到這樣的驟變，任誰也無法一時調適過來並且接受，平時有些醫學的問題就很難理解了，更何況是在悲傷之進還要處理這麼龐大的資訊量，確實是一件很困難的事，因此除了一而再耐心地解釋他們的疑惑，也可以想想什麼樣的說法會是比較容易理解的，希望能幫上一些忙。,3.875,4.875
T0377,為了讓家屬釋疑，我下了點心力研究安寧共照還有整個呼吸照護系統，想說至少能從理性的角度出發，分析後續可能需要付出的心力和成本，感性方面還有利弊的定奪就交由家屬判斷。,4.75,2.75
T0378,到後來我其實有感到稍微不耐煩，認為這些問題明明之前都解釋過好幾次，為何要一再重複問相同的問題、甚至對病患的情況抱持的過於樂觀的想法，此外也覺得有點可惜，這位病患先前就有ＩＨＤ的問題，但藥物的服從性一直不是很好、甚至後來也不回門診進行追蹤了，如果當初他有服從醫囑乖乖進行治療，是不是就不會進展成這樣得狀況？,3.875,4.9
T0379,一開始家屬的態度非常猶豫，遲遲無法下決定，甚至還詢問病患能否使用高壓氧來治療，即便解釋過好幾次，他們仍然會重複問類似的問題。,4.625,5.0
T0380,"我的primary care是一位OHCA, ACS related的病人，在緊急地進行心導管還有相關藥物後，其實他心臟方面的問題在這兩週下來都控制得還不錯，從心電圖和lab data都可以看到改善的情形，但比較可惜的是，病患從onset到ROSC整體過程比較長、甚至超過半個小時，而使其腦部長時間處於缺氧的狀態，而造成不可逆的影響，在後續的住院期間可以觀察到大大小小seizure的情形，即便將相關鎮靜和肌肉鬆弛的藥物上調也不見改善，更不用說下調sedation讓病患試著脫離呼吸器了，對於病患後續的處置大概是兩種建議，分別是讓病患脫離呼吸器、進入安寧共照，以及進行氣切、轉至呼吸照護中心。",4.2,3.875
T0381,對於同樣的案件，有多種方式協調，倘若兩方態度過於強硬，那便無法在溝通平台上建立良好的基礎，那談判必然破裂，相對的，如果雙方拿出誠意解決，以不藏私的態度坦然面對，站在彼此的角度思考，就能讓醫病溝通更加順利，也更能推動醫病共享醫療決策的進行。,5.625,3.6
T0382,站在家屬固執的立場，表達偶而失序的情況，或是平心靜氣的協調，相對的醫師立場，我們也可以採取兩種方式揣摩，一方式不理不睬，只做最基本的告知，一方則是用謙卑的心、誠懇的態度面對家屬的不滿或是任何情緒化表現。,4.875,3.9
T0383,我認為學長後續與家屬的會談相當成功，直截了當的分析以病人目前的病況，急救對病人是弊大於利的，他以「壓胸電擊可能導 致病人胸骨肋骨斷掉」、「洗腎的針超級粗，粗到打進病人身體裡我都覺得超痛」等等露骨的話語告知家屬，並以同理心安撫他們的情緒，了解家屬有多悲痛，這樣確實可以達到我們期望的醫療決策，同時也能讓家屬感受到醫療團隊是有在替他們著想的，最終家屬同意簽署 DNR，醫療團隊也盡力地讓病人走得舒服，他於 11/22 早上過世，所幸後續沒有發生任何醫療糾紛。,4.625,5.0
T0384,我認為可能是因為醫療團隊一開始在建議家屬時的用詞是比較委婉且保守的，我並不是認為委婉保守是錯誤的，但在今天這樣的情境中，家屬比較情緒化，可能無法聽進去客觀且專業的醫療建議，這時候告訴他們一些「重話」，也許才能一語點醒夢中人。,4.7,5.0
